871,17
869,21
879,18
868,23
895,14
877,16
887,103
891,24
876,15
864,15
883,78
875,18
866,24
873,4
894,43
890,18
881,7
897,72
910,168
905,7
915,50
904,16
908,1
927,1
913,101
916,43
914,51
918,124
919,93
921,0
920,47
924,1
903,22
926,95
899,20
911,15
902,21
900,20
925,14
906,32
896,25
923,12
917,40
922,24
898,20
907,6
901,14
912,27
909,76
928,17
937,136
943,20
950,138
931,9
932,89
933,116
936,30
935,25
939,36
940,29
930,36
942,49
941,74
944,67
945,31
946,6
948,9
957,80
947,60
949,19
951,88
953,6
952,44
955,26
956,537
954,64
958,66
959,51
934,117
938,15
929,91
962,99
966,81
977,33
981,11
980,52
975,273
970,46
967,75
969,0
974,12
972,47
964,58
983,58
982,128
961,64
985,28
984,25
973,352
979,9
987,60
978,21
968,7
971,52
990,24
991,32
988,51
965,148
986,123
976,15
963,44
960,50
989,67
994,11
993,48
998,45
1002,123
1004,13
1009,18
1013,96
1017,57
1018,23
1006,21
1010,90
1021,25
996,58
992,11
1001,183
1015,9
1022,38
1003,12
1000,93
999,78
997,13
1020,19
1011,57
1016,31
1012,53
995,405
1005,24
1008,29
1023,19
1014,70
1019,50
1007,50
1026,215
1033,1
1035,23
1053,17
1055,4
1025,61
1036,54
1027,66
1038,32
1028,55
1041,36
1031,380
1040,8
1024,21
1044,23
1046,0
1045,0
1039,4
1034,38
1047,3
1037,10
1048,22
1050,15
1042,4
1043,36
1052,81
1054,3
1051,78
1032,0
1030,9
1049,4
1029,44
1057,27
1070,2
1069,11
1065,17
1066,1
1064,10
1060,74
1068,2
1071,28
1073,105
1058,143
1061,115
1078,73
1072,1
1079,0
1081,33
1080,191
1077,40
1067,1
1056,2
1084,78
1082,8
1086,11
1062,21
1074,7
1087,56
1076,43
1085,425
1075,19
1063,9
1059,53
1083,242
1089,36
1098,2
1090,214
1094,53
1116,32
1118,61
1091,1
1097,13
1101,168
1099,484
1095,119
1102,17
1119,35
1105,6
1106,78
1103,44
1111,0
1117,26
1112,29
1107,46
1113,386
1114,642
1092,53
1096,46
1088,163
1093,52
1115,24
1109,29
1100,42
1104,5
1108,46
1110,1
1121,19
1129,169
1135,224
1124,8
1123,18
1151,58
1126,12
1128,41
1127,9
1130,36
1131,60
1134,27
1133,29
1132,23
1122,36
1137,718
1136,45
1140,21
1139,141
1141,16
1138,6
1142,50
1144,33
1143,2
1120,41
1146,27
1145,12
1147,55
1150,61
1148,130
1125,62
1149,18
1153,15
1164,39
1174,57
1176,9
1183,26
1157,73
1162,4
1152,7
1166,12
1154,60
1169,213
1155,424
1168,14
1159,53
1172,6
1175,46
1173,22
1163,22
1165,28
1167,16
1158,58
1177,27
1171,15
1170,106
1180,94
1178,22
1160,27
1182,8
1181,93
1179,11
1156,75
1161,69
1185,70
1196,426
1204,21
1188,67
1192,50
1193,41
1187,41
1198,21
1200,26
1201,91
1205,3
1184,42
1197,20
1213,2
1199,19
1207,11
1202,3
1209,12
1210,6
1186,105
1212,66
1214,0
1211,14
1208,17
1215,12
1194,42
1203,7
1189,78
1190,58
1191,11
1195,4
1206,13
1217,22
1225,1
1230,481
1244,71
1224,10
1246,11
1237,45
1221,33
1228,19
1218,11
1227,2
1216,65
1231,24
1233,671
1232,104
1236,31
1222,2
1238,47
1239,18
1223,12
1235,17
1240,10
1241,24
1234,105
1220,1
1242,36
1243,36
1219,56
1245,135
1226,17
1247,74
1229,10
1249,14
1259,3
1276,117
1254,2
1255,206
1256,1
1257,18
1258,29
1251,5
1275,87
1262,1
1261,19
1248,17
1265,32
1264,27
1253,20
1268,2
1266,1
1267,15
1270,35
1271,3
1272,44
1273,55
1277,61
1278,35
1252,17
1279,8
1263,39
1274,28
1260,18
1250,102
1269,41
1281,11
1297,20
1305,37
1284,97
1285,62
1280,92
1294,29
1283,77
1296,48
1299,12
1292,44
1301,206
1303,6
1302,37
1290,73
1291,54
1304,6
1282,14
1298,46
1308,9
1310,4
1306,45
1286,6
1307,35
1309,13
1311,21
1289,86
1287,78
1288,15
1295,64
1293,60
1300,21
1313,136
1324,28
1330,36
1343,96
1316,0
1315,2
1320,15
1318,31
1321,17
1322,26
1326,16
1325,5
1331,27
1312,53
1327,122
1329,51
1332,30
1334,31
1333,34
1335,16
1314,8
1337,22
1336,1
1323,8
1338,44
1339,25
1341,16
1342,25
1317,26
1340,32
1328,60
1319,63
1346,50
1350,121
1360,46
1367,59
1369,175
1347,109
1352,68
1353,32
1351,182
1345,10
1354,152
1355,162
1356,166
1358,56
1359,163
1357,319
1361,50
1364,26
1362,93
1363,28
1344,47
1366,174
1365,18
1368,66
1348,31
1370,82
1371,114
1372,7
1374,26
1375,116
1349,82
1373,60
1377,71
1383,59
1406,102
1382,0
1385,35
1384,108
1405,149
1376,197
1395,53
1379,113
1390,176
1392,417
1378,321
1396,86
1387,2
1391,19
1397,43
1389,96
1399,65
1398,10
1401,50
1394,121
1402,31
1403,40
1404,726
1400,0
1380,87
1407,10
1381,120
1393,87
1386,0
1388,657
1410,120
1412,90
1424,25
1430,43
1439,26
1414,12
1437,50
1409,112
1416,118
1418,20
1417,194
1419,107
1420,26
1422,87
1421,19
1408,38
1427,10
1426,0
1428,80
1429,45
1431,609
1432,168
1433,92
1423,58
1434,2
1411,50
1435,97
1436,205
1438,101
1413,36
1415,103
1425,11
1442,23
1446,240
1461,19
1447,70
1448,78
1443,1
1450,140
1449,37
1441,118
1452,25
1454,13
1453,607
1468,56
1456,85
1458,712
1460,11
1462,8
1463,1
1444,43
1465,93
1464,20
1466,30
1459,72
1467,56
1470,34
1440,17
1451,9
1455,155
1445,332
1469,52
1471,27
1457,43
1474,12
1475,12
1487,2
1492,23
1497,88
1481,29
1501,58
1482,5
1484,95
1483,49
1486,122
1485,63
1488,38
1476,39
1491,51
1493,61
1494,7
1477,23
1496,7
1495,47
1498,22
1500,142
1478,1
1503,51
1499,4
1472,99
1490,96
1489,238
1479,11
1480,18
1473,9
1502,105
1505,70
1517,58
1529,39
1535,286
1510,81
1512,63
1509,13
1504,1
1513,85
1514,23
1507,92
1515,65
1516,60
1518,64
1506,63
1519,4
1520,743
1521,71
1524,44
1523,6
1525,18
1526,26
1527,32
1528,265
1530,76
1508,16
1532,27
1531,1
1533,23
1534,115
1511,79
1522,28
1537,45
1547,2
1567,83
1560,57
1543,62
1540,21
1546,128
1548,51
1536,37
1550,181
1552,6
1553,42
1541,32
1545,130
1538,220
1556,46
1559,79
1557,71
1558,47
1549,11
1554,64
1561,44
1551,39
1562,79
1564,44
1566,12
1555,107
1565,21
1563,68
1544,51
1542,7
1539,58
1569,42
1579,85
1594,59
1599,2
1576,14
1574,15
1573,28
1571,102
1568,43
1577,53
1578,2
1580,16
1582,35
1570,37
1584,52
1585,81
1583,63
1588,0
1589,66
1586,84
1590,25
1591,32
1587,1
1572,11
1595,88
1596,55
1597,38
1598,1
1593,33
1581,54
1575,64
1592,14
1601,70
1609,246
1625,66
1629,101
1607,41
1606,27
1608,76
1610,34
1613,23
1604,21
1617,695
1611,1
1614,117
1615,35
1618,4
1620,66
1619,46
1621,7
1622,0
1626,6
1628,31
1627,2
1600,58
1630,2
1631,0
1603,66
1602,127
1612,26
1616,4
1623,5
1605,46
1624,16
1634,34
1640,48
1657,51
1643,14
1653,10
1654,11
1633,105
1638,37
1652,107
1641,10
1661,192
1637,152
1648,644
1632,47
1635,26
1644,8
1645,32
1655,16
1660,139
1649,166
1651,115
1650,10
1662,14
1658,57
1639,66
1656,58
1663,23
1642,968
1636,10
1647,40
1659,13
1646,15
1665,255
1667,4
1680,618
1683,42
1692,332
1669,44
1671,54
1670,184
1672,31
1685,113
1674,44
1676,75
1675,35
1678,125
1677,239
1681,15
1679,106
1664,40
1686,78
1682,13
1687,65
1689,510
1688,198
1684,12
1690,5
1668,530
1693,20
1691,42
1694,524
1695,155
1666,95
1673,66
1697,45
1708,47
1720,32
1721,31
1705,93
1706,196
1710,29
1698,51
1699,8
1696,35
1712,16
1713,27
1707,47
1718,18
1701,10
1717,5
1719,240
1702,5
1724,77
1727,9
1711,48
1704,38
1726,8
1715,20
1722,94
1716,47
1725,217
1700,32
1703,60
1723,25
1714,37
1709,5
1729,12
1732,29
1750,65
1751,72
1738,0
1741,62
1730,16
1740,21
1743,28
1731,134
1742,15
1733,11
1745,8
1739,34
1744,10
1748,66
1749,14
1735,3
1753,10
1752,52
1756,18
1754,723
1746,119
1734,22
1758,51
1759,137
1747,27
1755,68
1736,171
1737,19
1757,137
1728,5
1761,27
1772,52
1775,52
1790,342
1768,33
1769,136
1770,80
1760,97
1763,67
1773,45
1762,102
1774,21
1765,86
1776,1
1771,117
1777,180
1780,0
1781,123
1764,43
1782,704
1783,70
1784,93
1778,170
1779,33
1785,13
1788,12
1786,18
1789,9
1791,17
1767,14
1787,0
1766,71
1793,5
1795,11
1813,32
1819,64
1799,20
1801,65
1800,79
1804,8
1792,0
1806,6
1805,8
1802,31
1803,49
1797,0
1808,725
1809,711
1807,90
1812,14
1815,62
1794,34
1814,698
1811,43
1821,21
1817,50
1798,17
1820,46
1818,105
1822,24
1823,360
1796,9
1810,64
1816,53
1825,107
1833,10
1827,30
1852,55
1855,74
1831,119
1836,60
1824,10
1837,57
1829,62
1834,23
1830,46
1832,193
1840,33
1841,58
1844,29
1845,22
1835,5
1846,138
1847,77
1839,59
1848,63
1849,50
1842,59
1843,27
1850,10
1826,8
1854,211
1853,26
1828,67
1851,28
1838,86
1857,62
1858,40
1865,38
1871,102
1856,53
1883,62
1873,30
1868,17
1870,20
1869,23
1880,20
1861,18
1872,31
1862,79
1878,3
1866,27
1876,127
1859,8
1881,20
1864,84
1885,51
1867,40
1879,231
1886,33
1882,9
1884,46
1875,72
1874,85
1863,230
1860,4
1877,71
1887,12
1889,137
1896,30
1906,119
1918,679
1891,13
1915,63
1898,28
1893,76
1890,37
1901,7
1902,48
1900,54
1904,206
1909,12
1905,73
1908,4
1910,94
1907,32
1897,173
1911,12
1912,48
1914,70
1916,31
1888,15
1917,45
1919,0
1892,7
1913,192
1894,108
1895,0
1903,17
1899,21
1921,37
1920,17
1924,6
1923,215
1922,8
1930,47
1933,281
1937,95
1926,6
1938,50
1941,47
1942,10
1944,72
1945,58
1927,112
1931,82
1925,52
1950,601
1929,2
1949,15
1928,36
1939,58
1932,3
1934,0
1936,1
1947,18
1935,51
1948,2
1951,24
1940,32
1946,5
1943,183
1954,29
1958,10
1969,6
1976,158
1956,166
1952,45
1962,8
1964,2
1966,50
1963,25
1961,28
1968,41
1974,10
1970,23
1972,54
1953,1
1975,72
1973,0
1971,8
1978,0
1967,160
1977,46
1959,219
1965,6
1983,12
1982,239
1980,0
1981,0
1979,6
1960,51
1955,12
1957,27
1985,2
1993,1
2008,20
2007,21
2000,20
1997,12
1988,100
1995,45
1998,2
1989,213
2012,3
2002,166
1999,2
2005,5
1987,23
2004,11
2006,56
1994,114
2003,24
2001,4
2009,676
2010,26
2011,81
1992,55
2014,195
2015,78
2013,7
1990,32
1991,20
1986,25
1984,51
1996,4
2017,90
2022,226
2031,81
2020,38
2045,93
2023,19
2018,26
2021,39
2025,59
2026,39
2019,133
2042,29
2028,54
2029,0
2032,105
2027,153
2033,20
2034,80
2037,134
2038,12
2039,20
2016,23
2040,131
2041,219
2036,54
2044,435
2046,22
2035,30
2047,12
2043,102
2024,76
2030,50
2049,2
2056,91
2059,246
2075,17
2054,107
2055,11
2052,31
2048,137
2066,1
2050,42
2062,167
2061,14
2065,21
2064,2
2068,57
2070,47
2072,44
2058,42
2073,5
2063,127
2069,74
2074,0
2067,15
2079,4
2078,15
2077,38
2076,51
2053,97
2057,32
2071,47
2060,83
2051,59
2081,24
2082,26
2083,59
2104,99
2111,28
2088,0
2086,24
2090,43
2092,73
2084,171
2096,38
2107,99
2089,13
2097,18
2093,46
2091,0
2100,17
2098,12
2095,8
2102,2
2101,29
2099,3
2105,35
2087,22
2103,34
2106,38
2108,32
2110,9
2109,15
2080,108
2085,92
2094,34
2118,169
2142,235
2124,87
2122,82
2121,68
2120,16
2129,85
2126,25
2117,10
2119,39
2125,88
2112,33
2132,93
2141,95
2123,53
2133,25
2136,49
2130,20
2135,44
2134,12
2137,67
2138,59
2140,82
2116,26
2131,23
2139,64
2127,23
2114,9
2128,35
2115,9
2143,120
2113,9
2145,39
2149,58
2157,82
2144,70
2170,62
2146,28
2150,15
2152,31
2153,116
2154,85
2147,79
2156,41
2159,35
2158,117
2161,62
2160,45
2162,76
2164,18
2165,65
2166,31
2167,38
2148,69
2169,83
2168,47
2172,34
2151,37
2171,86
2175,33
2174,50
2173,57
2155,39
2163,133
2178,69
2183,15
2194,7
2204,96
2203,43
2186,17
2187,80
2177,36
2189,79
2188,58
2179,94
2176,69
2190,52
2192,33
2193,33
2196,57
2191,18
2197,36
2180,29
2198,45
2199,22
2200,24
2201,154
2202,28
2195,38
2207,37
2206,63
2205,77
2182,120
2184,33
2181,89
2185,57
2209,1
2211,139
2225,31
2228,90
2234,25
2210,102
2214,12
2213,46
2216,63
2218,68
2220,12
2221,29
2222,26
2219,45
2224,31
2223,44
2226,49
2227,3
2208,33
2229,46
2230,31
2232,41
2231,49
2212,82
2233,53
2236,19
2237,31
2235,26
2238,13
2215,12
2239,19
2217,29
2241,97
2244,76
2251,40
2256,20
2266,65
2248,40
2245,22
2247,6
2240,39
2249,169
2250,20
2242,37
2252,51
2253,56
2254,51
2255,27
2257,46
2243,74
2261,26
2258,38
2260,64
2259,40
2263,52
2265,35
2268,57
2267,34
2269,72
2246,48
2270,26
2262,74
2264,48
2271,39
2273,33
2286,44
2300,65
2278,36
2281,42
2289,26
2275,64
2277,0
2280,72
2282,35
2284,17
2274,61
2290,37
2285,21
2287,119
2292,49
2283,36
2288,28
2294,118
2295,31
2296,39
2298,37
2297,39
2302,31
2276,49
2303,18
2301,58
2299,4
2272,18
2279,40
2291,56
2293,16
2305,42
2312,12
2323,25
2308,35
2311,15
2307,9
2310,27
2309,17
2313,22
2314,32
2316,18
2317,7
2318,4
2304,26
2320,15
2321,28
2319,44
2322,3
2324,177
2326,18
2328,190
2306,18
2325,20
2327,33
2329,19
2330,72
2332,35
2331,74
2333,53
2334,134
2335,36
2315,20
2337,154
2341,24
2354,4
2363,5
2343,32
2344,55
2342,30
2345,23
2338,0
2336,103
2347,20
2349,19
2348,30
2351,0
2355,23
2352,53
2350,77
2357,42
2356,41
2340,1
2358,4
2360,17
2361,25
2362,33
2359,26
2364,39
2366,18
2365,22
2367,8
2339,25
2346,48
2353,36
2369,43
2368,5
2386,21
2394,0
2395,21
2399,32
2375,88
2370,121
2383,8
2380,3
2381,38
2382,1
2379,26
2384,4
2385,11
2388,83
2387,4
2389,101
2372,18
2390,5
2391,6
2392,4
2393,50
2396,1
2398,19
2371,0
2397,47
2374,3
2373,3
2376,2
2377,16
2378,88
2402,19
2407,96
2418,82
2425,6
2405,31
2408,27
2410,34
2409,0
2400,98
2412,148
2411,36
2413,494
2403,58
2420,17
2417,61
2421,17
2404,1
2422,26
2423,39
2426,43
2428,17
2430,57
2431,115
2415,0
2424,83
2406,36
2401,7
2419,49
2414,27
2416,98
2427,110
2429,42
2433,15
2435,6
2454,79
2463,7
2432,35
2439,21
2438,52
2434,15
2440,73
2441,13
2442,68
2444,48
2446,21
2456,58
2445,32
2447,2
2449,4
2443,107
2450,1
2452,8
2453,29
2457,13
2436,32
2458,54
2451,47
2460,21
2462,15
2455,79
2459,5
2437,0
2448,1
2461,83
2465,55
2471,1
2485,80
2490,81
2464,14
2476,1
2473,31
2477,46
2492,23
2478,22
2493,20
2472,9
2475,19
2480,2
2481,67
2482,1
2470,5
2484,14
2483,30
2486,23
2487,44
2468,6
2488,49
2489,5
2474,51
2466,32
2495,97
2494,30
2467,33
2491,36
2469,11
2479,34
2497,4
2501,6
2516,266
2523,172
2499,60
2502,76
2503,40
2498,25
2505,128
2507,365
2509,125
2510,58
2512,20
2513,53
2514,237
2496,401
2517,27
2518,79
2519,57
2520,17
2521,26
2524,65
2525,16
2515,47
2527,38
2500,84
2504,154
2508,170
2511,18
2526,2
2522,180
2506,11
2529,6
2536,14
2558,591
2547,112
2538,40
2540,55
2544,210
2535,222
2530,25
2541,31
2542,96
2557,421
2534,49
2546,37
2555,9
2539,23
2549,44
2551,112
2550,53
2543,52
2533,52
2552,71
2528,55
2559,79
2532,15
2537,16
2531,12
2554,106
2545,48
2548,20
2553,28
2556,35
2561,622
2566,18
2563,11
2587,1
2591,42
2568,88
2569,23
2570,4
2571,7
2560,8
2573,21
2572,51
2574,158
2575,4
2576,103
2581,2
2577,13
2579,14
2582,7
2583,27
2584,4
2578,10
2585,33
2586,3
2580,25
2588,673
2589,22
2564,34
2590,26
2567,59
2562,6
2565,609
2593,2
2606,530
2603,601
2623,35
2596,27
2594,1
2592,1
2598,18
2619,33
2599,26
2608,645
2612,9
2610,23
2618,14
2615,31
2597,30
2622,7
2620,4
2601,126
2607,47
2611,16
2605,4
2621,1
2604,11
2614,34
2617,41
2609,1
2595,39
2600,3
2616,27
2613,2
2602,5
2625,6
2634,86
2624,37
2641,231
2636,11
2628,4
2626,22
2627,37
2629,6
2642,65
2632,60
2644,320
2640,82
2646,163
2645,254
2639,93
2647,118
2649,86
2648,106
2635,91
2652,11
2643,63
2650,39
2654,14
2651,37
2633,23
2653,75
2638,32
2630,39
2655,138
2637,80
2631,1
2657,119
2663,50
2667,175
2681,59
2683,58
2662,532
2658,45
2670,48
2659,266
2661,13
2668,40
2672,26
2669,165
2676,15
2665,60
2674,96
2677,41
2671,15
2679,43
2680,125
2656,45
2682,83
2666,87
2684,173
2687,540
2686,118
2685,2
2664,8
2675,80
2673,23
2678,34
2660,98
2690,25
2694,60
2713,0
2711,297
2695,17
2696,92
2705,61
2689,432
2701,21
2700,87
2702,9
2697,31
2693,10
2710,55
2704,42
2709,27
2699,122
2712,12
2706,27
2717,16
2708,43
2714,57
2707,7
2716,47
2718,3
2688,27
2719,98
2715,51
2692,23
2698,131
2691,22
2703,155
2720,577
2725,3
2744,113
2749,68
2727,6
2726,6
2728,22
2730,18
2733,22
2732,14
2734,18
2737,12
2747,35
2731,22
2740,3
2741,17
2729,13
2742,30
2721,21
2736,11
2743,3
2722,31
2748,25
2746,7
2750,42
2751,39
2735,97
2739,70
2724,30
2745,4
2723,2
2738,43
2753,2
2754,48
2772,1
2782,28
2762,75
2764,48
2758,19
2765,12
2761,1
2768,2
2760,9
2756,8
2767,5
2775,39
2770,33
2752,65
2774,1
2776,0
2755,99
2777,7
2769,33
2778,28
2757,29
2783,66
2773,178
2780,5
2771,9
2781,27
2763,0
2766,8
2759,16
2779,11
2784,80
2799,5
2806,44
2811,98
2792,2
2793,44
2790,2
2794,17
2787,38
2795,25
2796,5
2797,35
2791,62
2798,87
2800,11
2801,1
2785,132
2786,145
2804,1
2805,62
2807,22
2788,28
2808,19
2809,1
2812,61
2813,610
2814,35
2815,6
2789,48
2803,13
2810,25
2802,378
2817,78
2822,21
2833,49
2818,19
2842,13
2845,165
2823,191
2825,95
2816,27
2826,60
2827,177
2828,26
2829,34
2830,483
2831,32
2832,11
2834,15
2835,75
2836,27
2837,10
2838,134
2839,10
2840,20
2820,363
2841,30
2843,39
2844,27
2819,27
2846,97
2847,70
2824,45
2821,42
2849,140
2861,28
2869,112
2878,28
2855,414
2851,29
2876,32
2858,64
2860,27
2862,47
2863,9
2864,147
2853,14
2859,9
2850,34
2866,20
2868,4
2867,45
2870,9
2871,5
2872,15
2852,15
2873,18
2874,4
2875,12
2879,0
2877,3
2854,35
2856,13
2865,45
2857,84
2848,27
2881,105
2884,1
2885,10
2897,47
2903,42
2905,90
2910,5
2890,6
2892,32
2893,0
2883,5
2894,21
2896,44
2889,5
2898,82
2882,78
2899,23
2887,22
2895,54
2901,96
2900,10
2886,12
2904,485
2902,76
2880,10
2906,20
2908,48
2907,20
2909,5
2911,1
2888,31
2891,20
2912,6
2924,48
2932,93
2937,25
2938,9
2917,139
2915,13
2918,14
2919,146
2920,37
2921,38
2922,484
2925,21
2926,31
2928,103
2913,20
2929,83
2930,99
2931,191
2933,36
2923,40
2935,33
2936,22
2914,0
2939,50
2940,116
2916,63
2942,90
2943,117
2941,57
2927,9
2934,64
2945,6
2947,9
2963,15
2966,44
2953,56
2961,15
2949,40
2952,84
2957,77
2954,47
2960,50
2958,1
2964,5
2962,9
2965,8
2950,2
2955,123
2968,43
2951,19
2969,87
2971,138
2972,71
2973,14
2970,30
2974,69
2975,19
2946,144
2956,183
2967,41
2959,109
2944,43
2948,87
2976,11
2990,83
2977,8
2998,17
3007,41
2983,55
3005,28
2982,36
2985,43
2989,19
2981,66
2991,33
2993,1
2996,96
2986,69
2988,35
2994,4
2995,62
2997,36
2978,21
2992,49
2999,95
3000,5
